Model,Encoded Chromosome
280,"[6, 7, 1, 0, 3, 0, 0, 0, 6, 4, 1, 0, 0, 14, 1, 0, 0, 11, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 1, 0, 0, 0]"
281,"[3, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 6, 5, 0, 0, 6, 12, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0]"
282,"[2, 0, 0, 0, 6, 14, 1, 0, 6, 13, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 4, 69, 0, 0, 8, 3, 2, 0, 6, 5, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
283,"[8, 2, 1, 0, 1, 0, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 13, 0, 0, 4, 48, 0, 0, 6, 14, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
284,"[3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0]"
285,"[0, 15, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 6, 15, 1, 0, 0, 14, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 43, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 8, 2, 2, 0]"
286,"[8, 3, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 4, 56, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 6, 1, 0, 5, 0, 0, 0, 4, 105, 0, 0, 8, 3, 2, 0]"
287,"[2, 0, 0, 0, 4, 105, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0, 5, 0, 0, 0, 0, 8, 0, 0, 6, 14, 1, 0, 2, 1, 0, 0, 4, 51, 0, 0]"
288,"[4, 117, 0, 0, 4, 70, 0, 0, 8, 3, 2, 0, 0, 4, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0]"
289,"[4, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 6, 6, 0, 0, 0, 13, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 6, 11, 1, 0]"
290,"[7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 6, 11, 1, 0, 8, 2, 1, 0, 4, 67, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 4, 8, 0, 0, 2, 1, 0, 0, 6, 10, 1, 0]"
291,"[7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 12, 0, 0, 4, 73, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0]"
292,"[7, 0, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 24, 0, 0, 2, 0, 0, 0]"
293,"[2, 0, 0, 0, 8, 3, 2, 0, 6, 14, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
294,"[2, 1, 0, 0, 4, 17, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 6, 15, 0, 0, 4, 120, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 3, 0, 0, 0, 4, 38, 0, 0, 4, 19, 0, 0]"
295,"[8, 1, 2, 0, 7, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 63, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 89, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0]"
296,"[6, 4, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 6, 5, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
297,"[1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 6, 14, 1, 0, 1, 0, 0, 0, 0, 14, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 4, 78, 0, 0]"
298,"[8, 3, 1, 0, 1, 0, 0, 0, 4, 47, 0, 0, 0, 10, 0, 0, 0, 15, 1, 0, 6, 10, 1, 0, 2, 0, 0, 0, 4, 18, 0, 0, 6, 7, 0, 0, 6, 7, 0, 0, 2, 0, 0, 0, 4, 20, 0, 0]"
299,"[7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 92, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
300,"[7, 0, 0, 0, 6, 6, 1, 0, 8, 2, 1, 0, 6, 9, 1, 0, 7, 0, 0, 0, 4, 21, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
301,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 2, 1, 0, 0, 6, 12, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
302,"[5, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 11, 1, 0, 7, 0, 0, 0, 4, 40, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
303,"[0, 6, 1, 0, 8, 1, 2, 0, 6, 6, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 27, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 11, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 6, 8, 0, 0]"
304,"[8, 3, 1, 0, 4, 66, 0, 0, 6, 13, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 4, 56, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
305,"[5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 4, 9, 0, 0, 8, 2, 2, 0, 6, 9, 0, 0]"
306,"[2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 94, 0, 0, 0, 12, 0, 0, 6, 13, 1, 0, 4, 102, 0, 0, 4, 34, 0, 0, 4, 85, 0, 0, 6, 13, 1, 0, 4, 70, 0, 0, 4, 4, 0, 0]"
307,"[8, 3, 2, 0, 4, 39, 0, 0, 2, 0, 0, 0, 4, 80, 0, 0, 8, 3, 1, 0, 4, 5, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0, 5, 0, 0, 0, 4, 84, 0, 0, 6, 8, 0, 0, 8, 2, 1, 0]"
308,"[6, 12, 1, 0, 7, 0, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 6, 4, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
309,"[3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 14, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 14, 0, 0]"
310,"[5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 30, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
311,"[0, 8, 1, 0, 8, 3, 2, 0, 1, 0, 0, 0, 6, 12, 0, 0, 6, 14, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 110, 0, 0, 7, 0, 0, 0, 4, 43, 0, 0, 6, 10, 1, 0, 8, 2, 2, 0]"
312,"[4, 75, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 0, 12, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 41, 0, 0, 6, 5, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0]"
313,"[5, 0, 0, 0, 8, 2, 2, 0, 6, 5, 0, 0, 1, 0, 0, 0, 6, 15, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 63, 0, 0, 1, 0, 0, 0]"
314,"[2, 0, 0, 0, 4, 76, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 6, 0, 0, 4, 83, 0, 0, 2, 1, 0, 0, 4, 120, 0, 0, 0, 14, 1, 0, 6, 9, 1, 0, 4, 15, 0, 0]"
315,"[2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0]"
316,"[3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 41, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
317,"[5, 0, 0, 0, 6, 12, 1, 0, 2, 1, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0]"
318,"[3, 0, 0, 0, 5, 0, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 4, 70, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
319,"[5, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 13, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
320,"[0, 10, 0, 0, 5, 0, 0, 0, 4, 21, 0, 0, 3, 0, 0, 0, 4, 6, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0, 8, 3, 1, 0, 6, 6, 0, 0]"
321,"[3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 110, 0, 0]"
322,"[5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 6, 4, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 0, 15, 0, 0]"
323,"[1, 0, 0, 0, 4, 118, 0, 0, 0, 12, 1, 0, 3, 0, 0, 0, 6, 14, 0, 0, 8, 3, 1, 0, 4, 47, 0, 0, 0, 11, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0]"
324,"[5, 0, 0, 0, 4, 70, 0, 0, 4, 36, 0, 0, 5, 0, 0, 0, 4, 62, 0, 0, 8, 3, 2, 0, 8, 3, 2, 0, 4, 13, 0, 0, 2, 0, 0, 0, 6, 14, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
325,"[4, 25, 0, 0, 4, 16, 0, 0, 7, 0, 0, 0, 6, 14, 1, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 8, 3, 1, 0, 0, 12, 0, 0, 4, 113, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]"
326,"[1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 55, 0, 0, 0, 8, 1, 0, 6, 14, 1, 0, 5, 0, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 124, 0, 0]"
327,"[5, 0, 0, 0, 0, 11, 1, 0, 5, 0, 0, 0, 4, 16, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
328,"[4, 87, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 68, 0, 0, 0, 14, 1, 0, 2, 0, 0, 0, 4, 74, 0, 0, 3, 0, 0, 0, 4, 88, 0, 0]"
329,"[8, 1, 1, 0, 6, 7, 1, 0, 3, 0, 0, 0, 4, 51, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
330,"[3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 11, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
331,"[4, 32, 0, 0, 8, 1, 2, 0, 4, 49, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 36, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 70, 0, 0, 0, 13, 1, 0, 6, 6, 0, 0]"
332,"[6, 13, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 7, 0, 0]"
333,"[4, 1, 0, 0, 6, 9, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 95, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
334,"[7, 0, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 4, 53, 0, 0, 0, 10, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0, 0, 10, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0]"
335,"[0, 13, 1, 0, 8, 1, 1, 0, 2, 1, 0, 0, 6, 13, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 1, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 4, 36, 0, 0, 0, 9, 0, 0]"
336,"[0, 5, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0, 1, 0, 0, 0, 4, 82, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 100, 0, 0, 5, 0, 0, 0]"
337,"[1, 0, 0, 0, 8, 3, 2, 0, 8, 2, 2, 0, 8, 2, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 0, 13, 1, 0, 0, 8, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
338,"[7, 0, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 4, 110, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
339,"[4, 95, 0, 0, 2, 1, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 7, 1, 0, 2, 1, 0, 0, 8, 1, 2, 0, 4, 77, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
340,"[5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
341,"[5, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 14, 1, 0, 5, 0, 0, 0]"
342,"[0, 5, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 8, 3, 1, 0, 0, 9, 0, 0, 6, 11, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
343,"[4, 100, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 16, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 4, 88, 0, 0, 0, 11, 1, 0]"
344,"[1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 6, 5, 1, 0, 0, 6, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 0, 11, 0, 0, 8, 2, 2, 0]"
345,"[7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 4, 112, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 29, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0]"
346,"[3, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 8, 1, 1, 0, 0, 10, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 8, 1, 2, 0, 6, 8, 0, 0]"
347,"[0, 14, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 23, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 6, 1, 0]"
348,"[3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 15, 1, 0, 6, 15, 0, 0, 7, 0, 0, 0, 4, 72, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0]"
349,"[0, 6, 1, 0, 3, 0, 0, 0, 0, 15, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
350,"[1, 0, 0, 0, 4, 65, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
351,"[5, 0, 0, 0, 1, 0, 0, 0, 4, 5, 0, 0, 4, 119, 0, 0, 6, 8, 1, 0, 4, 75, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
352,"[1, 0, 0, 0, 7, 0, 0, 0, 6, 12, 0, 0, 6, 11, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 0, 13, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
353,"[3, 0, 0, 0, 6, 10, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 39, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 6, 15, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
354,"[7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0]"
355,"[1, 0, 0, 0, 8, 2, 1, 0, 6, 13, 1, 0, 6, 6, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 11, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0]"
356,"[4, 116, 0, 0, 3, 0, 0, 0, 4, 78, 0, 0, 4, 106, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0, 4, 29, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0]"
357,"[2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 6, 7, 0, 0]"
358,"[2, 1, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 2, 0, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 4, 41, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 4, 1, 0, 8, 3, 2, 0, 3, 0, 0, 0]"
359,"[1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 111, 0, 0, 7, 0, 0, 0, 4, 34, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0]"
360,"[3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 6, 9, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 4, 106, 0, 0, 6, 9, 0, 0]"
361,"[0, 10, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 6, 6, 1, 0, 6, 4, 1, 0]"
362,"[4, 13, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 69, 0, 0, 0, 14, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 0, 6, 1, 0, 8, 2, 1, 0]"
363,"[7, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 6, 7, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
364,"[8, 1, 1, 0, 2, 1, 0, 0, 8, 1, 1, 0, 6, 8, 0, 0, 8, 2, 2, 0, 0, 4, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 118, 0, 0, 3, 0, 0, 0, 0, 8, 1, 0, 6, 12, 1, 0]"
365,"[6, 13, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 13, 0, 0, 0, 13, 1, 0, 0, 5, 0, 0, 3, 0, 0, 0]"
366,"[5, 0, 0, 0, 6, 13, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 8, 2, 2, 0, 5, 0, 0, 0, 2, 1, 0, 0, 6, 9, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
367,"[1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0]"
368,"[0, 14, 0, 0, 6, 7, 1, 0, 5, 0, 0, 0, 0, 14, 0, 0, 6, 7, 1, 0, 8, 2, 2, 0, 6, 8, 0, 0, 5, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0]"
369,"[0, 14, 1, 0, 0, 9, 1, 0, 8, 1, 2, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 70, 0, 0, 2, 0, 0, 0, 4, 116, 0, 0, 8, 3, 1, 0, 4, 115, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
370,"[0, 9, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 13, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 48, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 67, 0, 0, 0, 12, 0, 0, 2, 1, 0, 0]"
371,"[3, 0, 0, 0, 3, 0, 0, 0, 4, 16, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 14, 1, 0, 0, 11, 1, 0, 0, 10, 1, 0, 2, 0, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
372,"[2, 1, 0, 0, 2, 1, 0, 0, 4, 62, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0]"
