Model,Encoded Chromosome
280,"[1, 0, 0, 0, 5, 0, 0, 0, 4, 18, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 59, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 4, 2, 0, 0]"
281,"[5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 13, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0]"
282,"[1, 0, 0, 0, 4, 4, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 5, 0, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 4, 120, 0, 0, 1, 0, 0, 0]"
283,"[8, 3, 2, 0, 8, 1, 1, 0, 4, 74, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 6, 6, 1, 0, 4, 17, 0, 0, 4, 114, 0, 0]"
284,"[2, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 6, 13, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 4, 52, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
285,"[1, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 8, 2, 2, 0, 6, 8, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 8, 1, 1, 0, 6, 10, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
286,"[5, 0, 0, 0, 4, 107, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 8, 3, 2, 0, 4, 102, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 42, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
287,"[3, 0, 0, 0, 2, 0, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
288,"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 86, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 119, 0, 0, 8, 3, 2, 0, 0, 6, 0, 0, 2, 0, 0, 0]"
289,"[5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 14, 0, 0, 0, 15, 1, 0, 2, 1, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0]"
290,"[7, 0, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 4, 1, 0, 8, 2, 1, 0, 8, 1, 2, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
291,"[7, 0, 0, 0, 4, 65, 0, 0, 2, 1, 0, 0, 4, 110, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 8, 2, 1, 0]"
292,"[0, 4, 1, 0, 4, 106, 0, 0, 0, 10, 1, 0, 3, 0, 0, 0, 8, 3, 2, 0, 8, 1, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
293,"[6, 5, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 27, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 9, 1, 0]"
294,"[0, 11, 1, 0, 3, 0, 0, 0, 8, 3, 2, 0, 6, 15, 1, 0, 6, 6, 1, 0, 7, 0, 0, 0, 0, 9, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 2, 2, 0, 0, 4, 0, 0, 7, 0, 0, 0]"
295,"[5, 0, 0, 0, 8, 2, 1, 0, 6, 7, 1, 0, 7, 0, 0, 0, 4, 62, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 8, 1, 0, 0, 15, 1, 0]"
296,"[6, 12, 1, 0, 3, 0, 0, 0, 6, 12, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 8, 2, 1, 0, 6, 4, 1, 0, 5, 0, 0, 0, 0, 14, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]"
297,"[2, 0, 0, 0, 4, 79, 0, 0, 8, 2, 1, 0, 4, 90, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 4, 62, 0, 0, 2, 0, 0, 0, 6, 10, 0, 0, 2, 0, 0, 0, 4, 94, 0, 0]"
298,"[2, 0, 0, 0, 6, 9, 0, 0, 6, 13, 1, 0, 7, 0, 0, 0, 4, 6, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0]"
299,"[0, 15, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 0, 13, 1, 0, 8, 1, 2, 0, 8, 3, 1, 0, 4, 15, 0, 0]"
300,"[7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 6, 9, 1, 0, 0, 10, 0, 0, 0, 8, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 11, 1, 0, 4, 62, 0, 0, 4, 125, 0, 0]"
301,"[5, 0, 0, 0, 0, 8, 0, 0, 4, 84, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
302,"[4, 21, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 35, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 6, 12, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
303,"[3, 0, 0, 0, 0, 11, 0, 0, 0, 11, 0, 0, 8, 3, 2, 0, 6, 5, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0]"
304,"[8, 2, 2, 0, 3, 0, 0, 0, 8, 1, 2, 0, 6, 11, 1, 0, 8, 2, 2, 0, 8, 1, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 4, 126, 0, 0, 0, 9, 0, 0]"
305,"[6, 5, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 4, 44, 0, 0]"
306,"[1, 0, 0, 0, 4, 58, 0, 0, 8, 1, 1, 0, 4, 21, 0, 0, 0, 6, 1, 0, 0, 9, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 37, 0, 0, 2, 1, 0, 0, 6, 15, 0, 0, 2, 0, 0, 0]"
307,"[8, 1, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 124, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 14, 0, 0, 6, 11, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0]"
308,"[1, 0, 0, 0, 6, 14, 0, 0, 7, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 4, 123, 0, 0, 7, 0, 0, 0]"
309,"[6, 13, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 4, 25, 0, 0, 8, 3, 1, 0]"
310,"[1, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 71, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
311,"[5, 0, 0, 0, 3, 0, 0, 0, 6, 10, 0, 0, 5, 0, 0, 0, 4, 52, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 8, 2, 2, 0, 4, 33, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
312,"[4, 60, 0, 0, 4, 74, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 15, 0, 0, 1, 0, 0, 0, 4, 101, 0, 0, 8, 3, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
313,"[6, 9, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 4, 81, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 8, 0, 0]"
314,"[7, 0, 0, 0, 6, 15, 1, 0, 1, 0, 0, 0, 0, 9, 0, 0, 6, 11, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 0, 12, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
315,"[4, 51, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 0, 10, 1, 0, 8, 1, 2, 0, 4, 121, 0, 0, 0, 11, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0]"
316,"[0, 7, 1, 0, 4, 55, 0, 0, 5, 0, 0, 0, 4, 31, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 6, 15, 1, 0, 6, 15, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
317,"[4, 44, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 0, 13, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0]"
318,"[1, 0, 0, 0, 4, 10, 0, 0, 6, 14, 1, 0, 2, 0, 0, 0, 4, 76, 0, 0, 6, 7, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 11, 0, 0, 4, 93, 0, 0, 1, 0, 0, 0]"
319,"[4, 75, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 0, 12, 1, 0]"
320,"[0, 13, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 6, 7, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0]"
321,"[5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 0, 10, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 69, 0, 0, 8, 1, 2, 0, 4, 97, 0, 0]"
322,"[2, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 0, 4, 0, 0, 4, 27, 0, 0, 1, 0, 0, 0, 6, 11, 1, 0, 0, 14, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 15, 0, 0]"
323,"[5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 0, 6, 0, 0, 6, 10, 1, 0, 0, 5, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 6, 14, 1, 0, 2, 1, 0, 0]"
324,"[0, 6, 0, 0, 4, 49, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 6, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
325,"[1, 0, 0, 0, 5, 0, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 74, 0, 0, 4, 55, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
326,"[2, 1, 0, 0, 6, 4, 0, 0, 5, 0, 0, 0, 4, 12, 0, 0, 6, 5, 1, 0, 4, 50, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 13, 0, 0, 4, 116, 0, 0, 2, 1, 0, 0, 4, 54, 0, 0]"
327,"[6, 13, 1, 0, 1, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 34, 0, 0]"
328,"[8, 2, 2, 0, 6, 8, 1, 0, 6, 8, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 4, 83, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0]"
329,"[8, 2, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 70, 0, 0, 1, 0, 0, 0, 6, 11, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0]"
330,"[3, 0, 0, 0, 6, 6, 1, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 7, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 5, 1, 0, 6, 4, 1, 0, 4, 43, 0, 0, 6, 10, 1, 0]"
331,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 0, 15, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
332,"[7, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
333,"[8, 2, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 106, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 6, 11, 0, 0, 0, 6, 1, 0, 1, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0]"
334,"[4, 45, 0, 0, 4, 64, 0, 0, 7, 0, 0, 0, 6, 8, 0, 0, 8, 3, 1, 0, 6, 15, 0, 0, 5, 0, 0, 0, 4, 26, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0]"
335,"[2, 1, 0, 0, 1, 0, 0, 0, 6, 5, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 4, 53, 0, 0, 8, 2, 1, 0]"
336,"[3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 1, 0, 0, 0, 0, 10, 1, 0, 6, 9, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0]"
337,"[8, 1, 2, 0, 8, 3, 2, 0, 8, 2, 1, 0, 8, 3, 1, 0, 8, 1, 2, 0, 2, 1, 0, 0, 0, 10, 1, 0, 6, 12, 1, 0, 1, 0, 0, 0, 6, 6, 1, 0, 5, 0, 0, 0, 4, 95, 0, 0]"
338,"[0, 14, 1, 0, 4, 67, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 4, 99, 0, 0, 4, 127, 0, 0, 0, 11, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 22, 0, 0, 3, 0, 0, 0]"
339,"[5, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 4, 99, 0, 0]"
340,"[6, 7, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 6, 5, 1, 0, 1, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 4, 41, 0, 0, 6, 6, 1, 0, 0, 8, 1, 0, 6, 12, 1, 0]"
341,"[0, 14, 1, 0, 0, 6, 0, 0, 1, 0, 0, 0, 4, 123, 0, 0, 6, 11, 0, 0, 6, 12, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
342,"[5, 0, 0, 0, 5, 0, 0, 0, 4, 90, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 33, 0, 0, 6, 10, 0, 0, 6, 12, 0, 0, 4, 111, 0, 0, 0, 5, 1, 0, 6, 13, 0, 0]"
343,"[7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 11, 1, 0, 1, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
344,"[5, 0, 0, 0, 7, 0, 0, 0, 6, 7, 1, 0, 8, 1, 2, 0, 8, 3, 1, 0, 3, 0, 0, 0, 0, 6, 1, 0, 8, 2, 1, 0, 6, 7, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
345,"[7, 0, 0, 0, 1, 0, 0, 0, 4, 61, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 4, 86, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
346,"[6, 8, 1, 0, 0, 14, 1, 0, 4, 46, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 52, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 4, 106, 0, 0, 4, 69, 0, 0, 4, 51, 0, 0]"
347,"[8, 1, 1, 0, 0, 14, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 73, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 8, 3, 1, 0, 8, 3, 1, 0]"
348,"[3, 0, 0, 0, 6, 13, 1, 0, 0, 14, 1, 0, 3, 0, 0, 0, 4, 122, 0, 0, 2, 1, 0, 0, 0, 15, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 4, 57, 0, 0]"
349,"[4, 114, 0, 0, 0, 15, 1, 0, 4, 119, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
350,"[6, 10, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 6, 1, 0, 0, 4, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0]"
351,"[8, 3, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 0, 12, 1, 0, 8, 3, 2, 0]"
352,"[1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 90, 0, 0, 2, 1, 0, 0, 4, 94, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0, 5, 0, 0, 0, 4, 125, 0, 0]"
353,"[1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 28, 0, 0, 6, 8, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0]"
354,"[0, 6, 1, 0, 4, 46, 0, 0, 4, 107, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 12, 1, 0, 4, 13, 0, 0, 7, 0, 0, 0, 4, 14, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
355,"[6, 15, 0, 0, 8, 2, 2, 0, 0, 13, 1, 0, 8, 3, 2, 0, 3, 0, 0, 0, 4, 55, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
356,"[3, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 5, 0, 0, 6, 5, 1, 0, 4, 83, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
357,"[7, 0, 0, 0, 8, 3, 1, 0, 0, 6, 1, 0, 6, 12, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 6, 4, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0]"
358,"[1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 6, 14, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 0, 14, 1, 0]"
359,"[1, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 0, 4, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
360,"[8, 1, 1, 0, 0, 9, 0, 0, 6, 11, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 4, 53, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 0, 14, 0, 0]"
361,"[3, 0, 0, 0, 8, 3, 2, 0, 6, 7, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 6, 14, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
362,"[7, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 4, 110, 0, 0, 3, 0, 0, 0, 4, 79, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
363,"[5, 0, 0, 0, 6, 7, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 7, 1, 0, 4, 82, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
364,"[3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 6, 1, 0, 0, 5, 1, 0, 6, 15, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 13, 1, 0, 7, 0, 0, 0]"
365,"[7, 0, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 5, 0, 0, 0, 8, 2, 2, 0, 6, 6, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 86, 0, 0, 2, 0, 0, 0]"
366,"[3, 0, 0, 0, 6, 5, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 13, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 8, 0, 0]"
367,"[1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 8, 1, 0, 2, 1, 0, 0, 4, 83, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 6, 6, 0, 0, 6, 13, 0, 0]"
368,"[8, 2, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
369,"[4, 120, 0, 0, 0, 13, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 0, 8, 1, 0, 2, 1, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
370,"[5, 0, 0, 0, 2, 0, 0, 0, 4, 95, 0, 0, 6, 6, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 91, 0, 0, 0, 7, 0, 0, 4, 21, 0, 0, 4, 12, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
371,"[2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 69, 0, 0, 0, 15, 1, 0, 8, 3, 1, 0, 8, 2, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0]"
372,"[2, 0, 0, 0, 6, 6, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 6, 5, 0, 0, 8, 3, 2, 0, 4, 58, 0, 0, 8, 2, 1, 0, 0, 13, 1, 0, 8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
