Model,Layer,Parameter1,Parameter2,Parameter3
114,5,0.050775179688959664,0.6981288608840668,0.11865343275987485
114,6,0.8980263290322886,0.4505861431181942,0.7909364422170178
114,7,0.9708554140323346,0.14375503658209327,0.15598748610689334
114,8,0.733605598066238,0.3762074221811304,0.5560422533045066
114,9,0.5717595788858261,0.8340551163588723,0.9311481159909323
114,10,0.44159113120330656,0.494853980763742,0.32881800112146575
114,11,0.4885810388004248,0.3146119062559274,0.44286144453825405
114,12,0.522352637173224,0.5426116824661223,0.41203571612978096
115,1,0.5055137826288573,0.42910901179109884,0.860844230096975
115,2,0.2605783051774754,0.3998844136570508,0.33155505498045523
115,3,0.9091265279478102,0.20713170351209162,0.5112009613045086
115,4,0.4797018759654629,0.9627491829750432,0.3923084802968151
115,5,0.12012683752193136,0.49706847659445197,0.6657112571411825
115,6,0.9802449047941578,0.2940397136846381,0.24817788314216213
115,7,0.27779573862480483,0.6550461126257856,0.28284806589933703
115,8,0.2182831910461512,0.22354357431054572,0.746142858489844
115,9,0.03854960095494956,0.5013380036447653,0.7877296534077496
115,10,0.6929120952662907,0.2422013458511374,0.10406771856467593
115,11,0.8359265254940709,0.12849762732596348,0.06004705782391134
115,12,0.6872475625821346,0.8700572379565363,0.044918835069267145
116,1,0.16578025233071653,0.08090616842537954,0.044277170649228544
116,2,0.40483980470196024,0.02465486064295648,0.6418927211881881
116,3,0.3380610580432446,0.20049365403319047,0.10497485642863558
116,4,0.39453219015865837,0.6391097020906766,0.27662529155828214
116,5,0.36019122998624525,0.3943116186040246,0.6792630593768688
116,6,0.979728952491535,0.635491842460403,0.9182384518198052
116,7,0.028485000557535722,0.705563774485193,0.8053463130615245
116,8,0.5174981740236752,0.7909582181718466,0.4224361221498531
116,9,0.9532287759934794,0.12633761146311864,0.1243040088493297
116,10,0.29068415371234735,0.955602975004776,0.4153342765153891
116,11,0.7259544451600293,0.7195837502751807,0.1618389945891217
116,12,0.9218660940128002,0.8791243401428173,0.4641902477897782
117,1,0.750589559638732,0.9568361794084178,0.8533367108961486
117,2,0.9349985564962928,0.6894144769790618,0.4733718103517966
117,3,0.6351789347076973,0.4688905540840284,0.9169112138457436
117,4,0.7916945898645851,0.45772516706062677,0.7081514744873917
117,5,0.8933414255184229,0.42564750997520223,0.7899584238570534
117,6,0.9926498199654208,0.8154166603529182,0.97225184169803
117,7,0.35007522393883406,0.9990219662646429,0.9676326085457904
117,8,0.5447147101579113,0.23659385796593135,0.9073718491527651
117,9,0.3679527117042862,0.9079950139047975,0.6157439426998319
117,10,0.43560885514613573,0.34936422348761564,0.46542092951465
117,11,0.9323036227712351,0.7891376663397901,0.18566015006767286
117,12,0.6702501874531778,0.19360530660361877,0.380073618822567
118,1,0.8793103208455701,0.19500524793797278,0.8444029379497663
118,2,0.7039430094087631,0.5175506757671026,0.3827953540831243
118,3,0.8353724362852418,0.8006402286765487,0.6776186533640628
118,4,0.3217108518579353,0.10804001597540647,0.8382593090393764
118,5,0.30034727811700296,0.18801125384623796,0.3202218613052114
118,6,0.4096346707365196,0.20655402002653478,0.8847553199858619
118,7,0.7094771300582655,0.891005270109101,0.9866034576884853
118,8,0.4527366286641421,0.11147590620091684,0.20845930926951586
118,9,0.6591530144950644,0.9244203459502551,0.13679905797802572
118,10,0.6522236445746276,0.04948091498460689,0.679127231230856
118,11,0.5517145006406917,0.5714993236138198,0.75537406300296
118,12,0.002118750045652179,0.7657527510391198,0.9291376598860315
119,1,0.7443626958083095,0.8900641000042612,0.6990640199451079
119,2,0.7698615771101655,0.32607291618579515,0.1476514857650545
119,3,0.7581056184811016,0.08991375723318935,0.836366222540852
119,4,0.17851986912377257,0.8902738559886241,0.3106418394239197
119,5,0.7278324858715792,0.8251892360559786,0.04955920079921241
119,6,0.8081457051826303,0.6279965709301634,0.8879856520220935
119,7,0.7956726603068927,0.9377190594405709,0.21363705412676373
119,8,0.2581025442291166,0.4169894201570869,0.6297535239126184
119,9,0.4835028515007042,0.005811719304603333,0.5497707971124315
119,10,0.9627648213348395,0.3366778304259952,0.4785588475235147
119,11,0.875820912151655,0.030541734994698623,0.7542632130614776
119,12,0.4819263165526,0.05030052245066242,0.3505612203403026
120,1,0.9702496318024275,0.6730718555422266,0.20593301224502716
120,2,0.5607107801270225,0.05717646408709421,0.3118968405636451
120,3,0.547907436481592,0.47999747394545006,0.939381541345597
120,4,0.546340363769314,0.014654810960276076,0.2932925841075741
120,5,0.24409968919576813,0.7530995313595729,0.8753388810459424
120,6,0.6279645821746985,0.9391174134047899,0.22030140038362325
120,7,0.2568706064889397,0.3600901458738507,0.5249187784057054
120,8,0.6067811308936251,0.6483535154518985,0.020769618030898312
120,9,0.2747030583918648,0.513456091326839,0.9462663796446977
120,10,0.5500910927327236,0.2649773708957584,0.702101687691055
120,11,0.06315160239042024,0.727773582893102,0.29434997115586287
120,12,0.9505886229086824,0.7893022856788506,0.8564121111134642
121,1,0.7018782137362752,0.6183997423092495,0.28714845332819233
121,2,0.44690514655323066,0.7686488768682036,0.25662968276630005
121,3,0.7333956776442305,0.13185341417829113,0.006462397487272061
121,4,0.8487203736679086,0.07804978543462236,0.9006238210921653
121,5,0.9340561648694685,0.24291514787715957,0.29952063757419234
121,6,0.9433743585128469,0.8103215293491712,0.39629743247166477
121,7,0.5653547751626593,0.06965204656670651,0.3924576913441291
121,8,0.09817281890187539,0.8395761649558299,0.47919840248006923
121,9,0.7567075907072405,0.9924416025372406,0.716993573372667
121,10,0.46444035858650623,0.012746863392631657,0.7499773698864614
121,11,0.15000881203409003,0.522714142902753,0.3649424174736488
121,12,0.8419438998118404,0.5664354817068301,0.5817801464344446
122,1,0.7253603934315305,0.5416156893471742,0.05534996560845637
122,2,0.6573326239338557,0.44273649595382236,0.4324022183477112
122,3,0.6603761482985595,0.5429206999041953,0.7874163458963678
122,4,0.9142492384782293,0.4822259710460065,0.189339132994098
122,5,0.6260659644851645,0.20809702074550093,0.9351450392008963
122,6,0.07455612695003613,0.8731372456548724,0.32505005037652557
122,7,0.18439093817638694,0.19752051938960222,0.583042868871037
122,8,0.3571236186654628,0.9306217103945141,0.5744628586145746
122,9,0.5533693277860372,0.7539085854178309,0.3539920858122831
122,10,0.1581080596901893,0.9500605495530391,0.18427393438122255
122,11,0.5804644549928586,0.40261853514256146,0.5313304263330804
122,12,0.7856174487825207,0.513891204278133,0.564018209916543
123,1,0.44665590219870527,0.22956184947554142,0.26110007854210343
123,2,0.7918477325176914,0.625839964877035,0.30989349550563616
123,3,0.8153944651638574,0.8746283183000022,0.518621157153404
123,4,0.9341247108874317,0.46174723279758806,0.40888878895301406
123,5,0.9848665103755226,0.9779132277922746,0.9202478576913928
123,6,0.9308370988463006,0.13203429354167667,0.8940867551160305
123,7,0.16587383852622925,0.28514052155823993,0.9780991980303293
123,8,0.7093830604713268,0.9530489373833928,0.0647097428856183
123,9,0.5939505549158811,0.3526086447714086,0.4394804148617889
123,10,0.10818019409626484,0.9460903428003954,0.7088251934550984
123,11,0.28732257161944874,0.3655727786131322,0.6483487895471755
123,12,0.5969163873871,0.9599429672227944,0.04802078884527354
124,1,0.9750195205519464,0.23634078304697978,0.48274341494553596
124,2,0.03311905621225548,0.7148172655347057,0.012872430991650717
124,3,0.668050915007616,0.7831542314436143,0.16293841681318047
124,4,0.500662386930998,0.07445158231269355,0.22866898407053504
124,5,0.04087301442511434,0.3997146358025891,0.29127490809765083
124,6,0.11974046440408063,0.8239554148407193,0.17045444693053913
124,7,0.8498537501201285,0.8185229484853318,0.3678673151430029
124,8,0.08961805404578697,0.4149624745835247,0.5210829752214721
124,9,0.29607582148373796,0.31213491332219484,0.5895785537154848
124,10,0.9058213356883783,0.670370523160067,0.5846216938648998
124,11,0.30486294767349614,0.8321862508640746,0.8853336881663505
124,12,0.006403834777581019,0.9372847408926667,0.8925744915050052
125,1,0.6265460970286687,0.7859859483415704,0.9651655890427461
125,2,0.7421306281732599,0.5698098589605096,0.03204416693018578
125,3,0.03851693029232969,0.8392521630682978,0.7449476586346147
125,4,0.6361817233197906,0.287242407764929,0.009900361075858503
125,5,0.44897625379145856,0.5276070278310095,0.2592898779845881
125,6,0.25275776954336343,0.11043939470101538,0.15773145624238236
125,7,0.78692270701993,0.4491446304347137,0.028268499630922476
125,8,0.7857854913118795,0.6016842215031787,0.13636168731390283
125,9,0.16722372976476166,0.9342366722898311,0.6862375905038103
125,10,0.9753363479020742,0.3219995486537551,0.8031779144855142
125,11,0.7536532956070539,0.2333910559653079,0.902938785817476
125,12,0.6673515657912706,0.40359458739409193,0.18958270258121782
126,1,0.7398346003932794,0.3564529843939747,0.029221355028206268
126,2,0.7068167630553561,0.550076933041519,0.7377853231724761
126,3,0.11143602522029561,0.2781511400134112,0.875394009501216
126,4,0.9642024760085156,0.7569587226161727,0.6815149768027765
126,5,0.4814300346464131,0.47550689439769755,0.7768918953582511
126,6,0.061848503080615194,0.2706985775994468,0.9807669554301333
126,7,0.40349323312126223,0.9878267866980588,0.6083238589966583
126,8,0.7996212292451268,0.22535881178893902,0.6930615507480492
126,9,0.8532908388379944,0.5473121601851699,0.5038526082742151
126,10,0.9220537578408871,0.5211700673378196,0.7628518723518026
126,11,0.9359041941046758,0.7351043784971064,0.6166699445567412
126,12,0.45330937195285853,0.7336316661264057,0.872941879677855
127,1,0.6816136032634895,0.7262245783767837,0.48907204371799207
127,2,0.6940859046313589,0.918672475764904,0.11007126891804307
127,3,0.9688901597346948,0.9561895116614251,0.7522457994018853
127,4,0.2317556775567294,0.5474281859135793,0.06357384059306134
127,5,0.6127267859546202,0.7455821384101996,0.07039289764616363
127,6,0.7375490270098721,0.9464141868202801,0.9685829529797176
127,7,0.975420443877121,0.5371456399529596,0.8118274305346809
127,8,0.18041084079763117,0.9052275014632954,0.915724209586385
127,9,0.5286960656734628,0.03632535381915464,0.2697786452208063
127,10,0.24788609044832968,0.512253687010721,0.902928409348449
127,11,0.8108680424406944,0.8997659050507103,0.7104998777679795
127,12,0.7035090920212091,0.36168810374775073,0.5190637156292824
128,1,0.8056277893851561,0.7361199836804369,0.08184535839309379
128,2,0.02244010775496298,0.9549382415294692,0.19443680362061144
128,3,0.006135382485275951,0.8613756165757155,0.4113635792714287
128,4,0.40932401914865996,0.34838683023867517,0.448226261697426
128,5,0.17422579775609373,0.1974109558418211,0.7633882155344421
128,6,0.863913061036196,0.8754718339101442,0.7547476331662226
128,7,0.17399737923001632,0.5948191926339026,0.8500540305060735
128,8,0.6498162089849281,0.6706752158368878,0.589172521984657
128,9,0.6888950040594017,0.026066613221854436,0.9803541131812942
128,10,0.2574911267548081,0.8546782364807103,0.7900586492738964
128,11,0.6403229725416666,0.3179332042876509,0.37799358872275196
128,12,0.6265656371414339,0.16361394160679324,0.5001910213922868
129,1,0.8300262729412177,0.6327569651350461,0.4032955745559957
129,2,0.91039734701095,0.20501864987670965,0.8546769563472443
129,3,0.16189273189833417,0.12059103287415844,0.09748781399630303
129,4,0.7289463337898264,0.24863409507122075,0.28436402694480467
129,5,0.6719453466597954,0.5881652284249779,0.36848414184444417
129,6,0.02104115396249377,0.6695521653134233,0.653180966293484
129,7,0.34829154646113225,0.29933057098460436,0.9901066135540098
129,8,0.6714956535252856,0.32989439540476256,0.9200807459897717
129,9,0.8909533607054915,0.8866322756303139,0.4618390147614793
129,10,0.8857936929376944,0.4344256941212219,0.573120756351675
129,11,0.9944383047429425,0.585829386545105,0.21637665429279032
129,12,0.14309539514035327,0.4597812697288122,0.8827825724836827
130,1,0.8621418465740074,0.4987115769348885,0.014267450926791343
130,2,0.8370326897531398,0.2572205946250828,0.608154208676929
130,3,0.40864374882259563,0.7673605144911833,0.3782392660247627
130,4,0.43736671529332266,0.7318680012876276,0.39768248253945687
130,5,0.7602297003157714,0.11788808377319021,0.9730139291515146
130,6,0.6062287738166695,0.9915553769819363,0.9271939769926709
130,7,0.12320917592191258,0.20672307977171483,0.761424137325959
130,8,0.06671476746550489,0.5981889701012597,0.6505923049249073
130,9,0.5158740483455685,0.6022734031399108,0.24221702353140676
130,10,0.5491950211564526,0.6487985820784464,0.16093428122382888
130,11,0.40548768363861415,0.008857781615415429,0.39486231255245813
130,12,0.21438661204982903,0.12096211202005942,0.03943062307507102
131,1,0.79427334616593,0.9209369619163603,0.6850255809302042
131,2,0.33637730518751735,0.09813362316920077,0.9273043854763042
131,3,0.033125716774241275,0.22280106877292274,0.4785487505107702
131,4,0.03361820725806694,0.6150162300521411,0.45657911814495084
131,5,0.9202842527863675,0.8186000656966188,0.24379400730266104
131,6,0.2862720275133821,0.9608124879090809,0.10568809617329922
131,7,0.24049520738976796,0.7676737882166694,0.42752202837052616
131,8,0.9194278259107072,0.3439750577183766,0.6879009364193881
131,9,0.01763443509224003,0.33438653061142,0.3873291480371128
131,10,0.7219322608857344,0.5727169618446724,0.11429616252329956
131,11,0.08112718999201238,0.29526777902103624,0.4649732724737697
131,12,0.12269856158010076,0.035832569120117994,0.9142342071529622
132,1,0.2773513324302603,0.21161144303245844,0.9987745712085451
132,2,0.8883540130164355,0.9653829199873939,0.41415783541263945
132,3,0.5279816658081898,0.7398686008464652,0.5091502418744981
132,4,0.05020566403488887,0.08680901974884099,0.8048047392643768
132,5,0.7406771909460534,0.8235617453129593,0.38587902723422035
132,6,0.17040690437967188,0.6437251275664543,0.5839424814380644
132,7,0.46363521734215185,0.713673904285694,0.6567031345679045
132,8,0.4379030589213985,0.5942208095046412,0.23254858540351933
132,9,0.9391104961950256,0.32187439730720363,0.8444892860076985
132,10,0.6596123025409878,0.2279843450937571,0.9312554411329415
132,11,0.043722312140752936,0.7717587372441583,0.8786909891308117
132,12,0.385663724848925,0.8571129345066636,0.7866548505636556
133,1,0.8278326991063759,0.24052966461926473,0.03947401429413884
133,2,0.11503065780362086,0.35997004412488337,0.7323761155801669
133,3,0.19949937340871085,0.29622729364243655,0.8503307092246324
133,4,0.04725222121055489,0.27956247522836447,0.35917579097060637
133,5,0.7978820004502668,0.6639282633471852,0.6189550429152713
133,6,0.6700997783953772,0.42269143359944894,0.08614837017613415
133,7,0.7019337445456699,0.8130895150736019,0.7755784572726326
133,8,0.36300913244497146,0.6802562126582821,0.14909605538057635
133,9,0.5636909707445956,0.16092897017129362,0.15833746982251037
133,10,0.38866826485672235,0.14936109059892852,0.603566272651889
133,11,0.2963720986522185,0.8291242836868242,0.005013352036973358
133,12,0.8685840836633283,0.23959548712697332,0.12030583595630358
134,1,0.23468813582911677,0.7469967472217391,0.37731903569677
134,2,0.9913824252738153,0.22453825108774675,0.8193178537397752
134,3,0.8763004313846482,0.4221861632359769,0.6846841637149095
134,4,0.7011769419501372,0.8686778901498606,0.09614140770777381
134,5,0.05769874016135337,0.2373622474538836,0.8597186236523052
134,6,0.7294492195602246,0.33237842898100145,0.2164324810578174
134,7,0.8767840131353819,0.6775175684939019,0.6289768091844866
134,8,0.18913389761981914,0.7051953884147708,0.08222471190905065
134,9,0.6961442639321225,0.7554242810995238,0.3791891566423163
134,10,0.8477909034938523,0.8173986876029034,0.17290442860784572
134,11,0.7107960137712058,0.03755604101874881,0.08907056915680087
134,12,0.5943964163460171,0.1809030131937014,0.3904680876782566
135,1,0.9599726753237527,0.06171048553118428,0.13775178267302562
135,2,0.43349197463924305,0.1984111229100762,0.15440626362310905
135,3,0.3146833624501685,0.05056671431522824,0.9902855642449071
135,4,0.6672923486471639,0.03848188717089793,0.10066725260827462
135,5,0.10606984502217455,0.7236399011592812,0.956763712134082
135,6,0.6907956433114993,0.30522278258690816,0.2140712135607445
135,7,0.9165420086550635,0.8784913224787159,0.7003235473344692
135,8,0.05089099776362143,0.02767756741510811,0.17886926604023654
135,9,0.4661558756520578,0.43219390153359577,0.7972166824119229
135,10,0.24445851735816407,0.2128365465786558,0.6498861294711231
135,11,0.23474913895629085,0.025957751385062375,0.0444852986046686
135,12,0.27973217521803223,0.26273483609280107,0.8051868057855588
136,1,0.9284660808084699,0.5607558283496226,0.46517339053915824
136,2,0.9739847684171236,0.9904594530142389,0.23953533670174987
136,3,0.35309710588261145,0.6964214907557745,0.31139537093201963
136,4,0.8786748883275214,0.8632291493451993,0.6712028714686452
136,5,0.7578791355451714,0.012810077334942703,0.6649118500902114
136,6,0.9977574899394891,0.6645726287797404,0.637774985913059
136,7,0.5470566190417998,0.026027855474199613,0.2903923418461431
136,8,0.98952074547523,0.03110698212701958,0.44314689339830715
136,9,0.988159718427211,0.26360289695459754,0.2792112853574501
136,10,0.31056358043965915,0.6935286243920432,0.744805629203309
136,11,0.8449059508016078,0.6927277137906813,0.7160656687582596
136,12,0.4964355803696109,0.048080581171677565,0.9155090068992
137,1,0.08465897275307822,0.9030569868326273,0.9488081080534054
137,2,0.8404649177599396,0.08501717526605762,0.7000144673116964
137,3,0.024455527942907337,0.359965153192326,0.06535155681836119
137,4,0.24711796902455097,0.8853684619247997,0.433168768225903
137,5,0.736384110842429,0.38751383583353255,0.9037233302348978
137,6,0.8415037514570257,0.3973173584055814,0.23883912210800098
137,7,0.7529184502732099,0.8294341000839077,0.2591152606276031
137,8,0.395504026120538,0.8834349482307992,0.6105997875784485
137,9,0.811706602043955,0.3796889308738513,0.058155478695383546
137,10,0.4900665490793808,0.2938503371629245,0.6985775467061219
137,11,0.49076938428898503,0.5113683147029212,0.6746196791228144
137,12,0.08989758012504435,0.08465416484660616,0.2627725479148508
138,1,0.9127374644507854,0.16073499203230027,0.805331880447273
138,2,0.733420861354087,0.015367848903152782,0.7213605530512128
138,3,0.9371816824269007,0.7121064194215083,0.3231502741703365
138,4,0.20192925526772823,0.32610798928512824,0.49538146746529876
138,5,0.2237254903586475,0.03947687285999196,0.812630024892961
138,6,0.8360829149768576,0.1580951530855035,0.6076148711826556
138,7,0.6061010057701348,0.13406356020546803,0.3358778211853326
138,8,0.8517675437773192,0.661815498086322,0.356170700277042
138,9,0.15313264869381454,0.4565809221481409,0.25958616364088555
138,10,0.5901818024858618,0.11855848775766566,0.9488856114046703
138,11,0.24293874125661405,0.2157020726268587,0.8153734846807715
138,12,0.3244928109280205,0.489756525060788,0.12900115730551076
139,1,0.5867955645203567,0.558814964827003,0.645980221810706
139,2,0.5033422550452391,0.3373374777581104,0.1587838130959271
139,3,0.8560659837835365,0.19144218510480687,0.4006688434489322
139,4,0.06464237945222535,0.26276296421229867,0.7723006315438307
139,5,0.28593677286841634,0.27358528884543704,0.9178404183721215
139,6,0.031014875277889847,0.8639768053930987,0.9992946950361824
139,7,0.5045816574104419,0.18641099941517206,0.24472919511407182
139,8,0.3825715082686475,0.6236131251695386,0.0891677029067449
139,9,0.15864444021657495,0.9727426597469716,0.11936749961911719
139,10,0.274441593712258,0.967079339887824,0.14204699569225832
139,11,0.44089547264730544,0.3803032077008654,0.09090354554866009
139,12,0.03114690194577333,0.26583079816919214,0.6347978301486781
140,1,0.6087839233838467,0.2994343204934007,0.3842059172574178
140,2,0.7545237329300459,0.4793081308189279,0.2918191041421034
140,3,0.24842174797623692,0.7029065296086839,0.6163640023605136
140,4,0.07840152949187673,0.42841862784874024,0.9831784717476503
140,5,0.5268650831767804,0.6518594106987343,0.44766624144752404
140,6,0.3987022066920933,0.3864627650553437,0.7015137206135696
140,7,0.3964242111479718,0.6519785708367527,0.017137040746266718
140,8,0.6424177381793879,0.5068054158339002,0.7811935800776848
140,9,0.14507605019885736,0.04894558025562783,0.4105322714739885
140,10,0.9460795403281312,0.6694097838807715,0.6672321598714424
140,11,0.585733599422003,0.5193195016335741,0.6242889635771613
140,12,0.9689515950903156,0.8807134752975371,0.7741815134631574
141,1,0.408559889518696,0.46195129992270656,0.16624493213980246
141,2,0.05118992374494028,0.6672345334426603,0.28645474145779587
141,3,0.7860064232079785,0.4363651664283986,0.8221852251370964
141,4,0.5253440609799658,0.11173847984982253,0.48269180206555
141,5,0.6418478401462582,0.08393087306990428,0.22159563603861976
141,6,0.6436783283419018,0.26652893953650375,0.05890522955973265
141,7,0.14893268584481253,0.9419294496492643,0.8471367351766037
141,8,0.0781237780935648,0.9011307559659281,0.7236536368708282
141,9,0.47409819162514993,0.40163538380505376,0.9281380298727364
141,10,0.5961772191445762,0.009892185217931962,0.6316306575452703
141,11,0.19253289681358013,0.39636438189663525,0.30626761759309834
141,12,0.32684318195447143,0.19555200321893101,0.4490812752687371
142,1,0.6373234647980174,0.592784547929058,0.8881956207035012
142,2,0.5900433104668585,0.05328258892947054,0.9569046716543261
142,3,0.9892548548828308,0.6456175391847906,0.9749575296877051
142,4,0.9924166539099673,0.38498932754587567,0.30244402342206955
142,5,0.5821479122551836,0.7899870921982175,0.21934230837853305
142,6,0.6847279549802345,0.7304539613938459,0.7472351543332112
142,7,0.8431878637439872,0.7358561485094012,0.19318788794651856
142,8,0.8236022481418854,0.6111536629056923,0.7096701521705743
142,9,0.24030183370737504,0.46434169934800607,0.17872290042179392
142,10,0.8210414987493306,0.6898219505399776,0.0953758005284761
142,11,0.6852443888679758,0.9824551590211162,0.5032221664361917
142,12,0.3528391601914754,0.44138758999633315,0.3472536824869583
143,1,0.7079179000771105,0.6002052882432434,0.429591538110376
143,2,0.3472543196820859,0.6136900236569592,0.43737243454675284
143,3,0.5737989170658749,0.8094717686410452,0.7914334934010067
143,4,0.40426074645888094,0.45209307373837204,0.9169897895893124
143,5,0.7819164152401,0.21869433647047906,0.151421046372374
143,6,0.48672837554690146,0.46611541340333706,0.25086921483395497
143,7,0.34307263213776135,0.10476123884776885,0.5869771118686
143,8,0.2798186796339122,0.09573279803632397,0.25633114791508693
143,9,0.7471258765983956,0.48702028052312984,0.6812009472583771
143,10,0.45571294472716867,0.5607928208413617,0.621107326947472
143,11,0.26257126254215685,0.9610835011673416,0.5992352498328521
143,12,0.029442526724519715,0.8664912920534803,0.6245005301840062
144,1,0.537858924683359,0.8087759444361076,0.004557304635453666
144,2,0.06270829973239551,0.8526536910265677,0.16880793672010824
144,3,0.41792324040263945,0.01255622732719526,0.43630415430769287
144,4,0.3361981092123556,0.13216294305346588,0.5665756274337629
144,5,0.4336701408172426,0.10201124197060703,0.8524313508407144
144,6,0.12902224860774483,0.903252973777338,0.9334446022180333
144,7,0.518429781074769,0.5989221630988519,0.5600355433901157
144,8,0.48543472120963077,0.05926353298867016,0.7726190888139263
144,9,0.8560555458089846,0.8258907856168998,0.5518621668358292
144,10,0.12343545658269607,0.3262880866244791,0.4309816943994734
144,11,0.5074752053285567,0.24850707798727878,0.6115634944993519
144,12,0.31441316819950027,0.32052604477875657,0.7316291708004737
145,1,0.7131615410252458,0.9528709501815978,0.3041889473622972
145,2,0.305104728037859,0.7456124909846178,0.5843011772787251
145,3,0.27363419620858526,0.37889798136547626,0.49068511652176805
145,4,0.9177889038701338,0.43068138895547203,0.4630572170153264
145,5,0.6945059088599624,0.4694958622856357,0.721150555748815
145,6,0.813474127598312,0.0630341914538393,0.7363585862658294
145,7,0.534557030516824,0.3999320594413092,0.902981280129821
145,8,0.15905782541190713,0.2631079140340441,0.3800078418724382
145,9,0.8714683563658759,0.4420437408921275,0.6691837812448896
145,10,0.3197417538674219,0.7984189992526425,0.16613378765899536
145,11,0.5255776324977288,0.06836133829023903,0.14386445748078744
145,12,0.3653155688844009,0.7791111465651221,0.2812186173179857
146,1,0.37511672320116085,0.47166125984883805,0.14003956437710893
146,2,0.9658530335956514,0.6200979394511419,0.1189633253526131
146,3,0.9509955357835208,0.5753462500230958,0.7652043321714284
146,4,0.04127254592305582,0.05601148303783159,0.5012426947039568
146,5,0.5130196776856657,0.21155743712377018,0.5761977975954201
146,6,0.48386669141325966,0.7353492980795568,0.8078512908212611
146,7,0.7586418378621773,0.4030058765889971,0.7270508582154219
146,8,0.20177283758097347,0.5760078483638159,0.45226227871703056
146,9,0.20492266468701348,0.14022226260773893,0.6313118749939672
146,10,0.5798228072017644,0.6085512570210957,0.6370108296122775
146,11,0.5201284945228898,0.3228085620496093,0.5519323547231234
146,12,0.6926164938418906,0.6190017495391956,0.3343394102913675
147,1,0.6324480393580989,0.17306843335881225,0.4583278867234138
147,2,0.38507613027721066,0.2619897361883717,0.5203263216621755
147,3,0.2956647769408343,0.8690655623933373,0.45795014667568784
147,4,0.7972940429906885,0.9939838891579756,0.2148849986048608
147,5,0.48585965352722565,0.14176754391581559,0.04211969304780957
147,6,0.05043785749368177,0.4446076621753956,0.2964450730571391
147,7,0.0870822613584398,0.012658370290043481,0.5527770449382929
147,8,0.4254343384935056,0.1612300950824357,0.5517674779229097
147,9,0.804018608767992,0.7266433439113246,0.21922412361374916
147,10,0.2663519885504466,0.9439991704157248,0.49210189962137396
147,11,0.11059538332163424,0.2657807616265574,0.22576602649567196
147,12,0.7489204333924766,0.032131738566201,0.2589128517883154
148,1,0.512115925861438,0.5993962806661468,0.909782037525147
148,2,0.2979884169959257,0.3207767667149177,0.8472128245180743
148,3,0.1434748078706518,0.8828447820181429,0.49835611389274076
148,4,0.905898342067616,0.23569237089721728,0.6461793141888625
148,5,0.7210993486709462,0.4374433250100624,0.9063652818585451
148,6,0.5167373473678363,0.5514356710994256,0.8724883875855884
148,7,0.01614107811568731,0.3341214213958328,0.3794246950715934
148,8,0.16707040783382057,0.619685689595541,0.9762450799256647
148,9,0.7194714114102314,0.41309322008637994,0.6384385292979399
148,10,0.9042842551531808,0.2248193808344008,0.12138743845156516
148,11,0.6065087136026355,0.43680219438217777,0.16949378610159754
148,12,0.9974447958695362,0.4261696194783429,0.06708234187322208
149,1,0.4965825944595671,0.30368998366360345,0.21916089416746204
149,2,0.467074532731006,0.9705744315305044,0.10941891878182484
149,3,0.37980320598678036,0.7645955558326482,0.9456954133739153
149,4,0.740253532923868,0.9081472346974179,0.29832369757621074
149,5,0.4054992832884359,0.024717707347199754,0.6085152851127656
149,6,0.7027819302920222,0.5694535525941612,0.860897501063824
149,7,0.06951354108685719,0.14728303110651353,0.5123649913021726
149,8,0.5934177998317125,0.2051978510851292,0.5454298013176709
149,9,0.8184807134013681,0.44560017390471557,0.7412787373889943
149,10,0.003864966631506778,0.8739703673417569,0.8382696296213733
149,11,0.16149641183958865,0.017887140728095864,0.7211335624314628
149,12,0.021892313600286255,0.4809684368077158,0.4833110721866005
150,1,0.07845782747399016,0.12175131496286018,0.1646229522275192
150,2,0.45021137778272546,0.5313941423751573,0.9216629930681852
150,3,0.40130757015523416,0.058787302448810225,0.21147695229566268
150,4,0.8894674063101509,0.7003298984013114,0.3450458732005693
150,5,0.6674698671557424,0.4238354319012123,0.22857223402679783
150,6,0.5405634219372971,0.35760328281387455,0.6227657200162795
150,7,0.3928801349741351,0.3553988065311338,0.20283649128390815
150,8,0.7642142102124821,0.498186168072125,0.9639440489321915
150,9,0.30357507895946384,0.171590097943278,0.6448379039047253
150,10,0.9539051159487988,0.38271893393266615,0.8973921585717037
150,11,0.34328213257049806,0.6549876396066401,0.49861183537277937
150,12,0.42368367272085977,0.25083105537001144,0.9764689044659026
151,1,0.4639371312857065,0.8235822030086289,0.23069094322351819
151,2,0.6448283073635075,0.009728235119537833,0.020771694618093365
151,3,0.7063890637605729,0.5885424533622923,0.8070422896213929
151,4,0.7741006051649445,0.7963963999792203,0.1272877948322459
151,5,0.04962901190627737,0.6131442086692803,0.6268597568025226
151,6,0.8702397113294381,0.3510917005734737,0.36850887969231294
151,7,0.8509112263189402,0.095549283278587,0.1759700546292539
151,8,0.5459561508015716,0.7986266490204942,0.852486608080119
151,9,0.5751343123321482,0.8443745888472143,0.06803125334172962
151,10,0.3600539341655448,0.03539910478759708,0.9502363972072888
151,11,0.9870931296957992,0.8374765043862432,0.5563813627540689
151,12,0.8157766609177555,0.5549275028869345,0.30314382617803726
152,1,0.7300118885922237,0.5733364674984471,0.10287004437895055
152,2,0.08541421615149178,0.13932499934934844,0.22839853464234922
