Model,Encoded Chromosome
3698,"[0, 5, 1, 0, 0, 13, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 123, 0, 0, 8, 3, 1, 0, 6, 7, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 355, 0, 0]"
3699,"[1, 0, 0, 0, 1, 0, 0, 0, 4, 32, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 17, 1, 0, 8, 2, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
3700,"[6, 44, 6, 0, 4, 112, 0, 0, 6, 45, 5, 0, 3, 0, 0, 0, 6, 23, 2, 0, 8, 1, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
3701,"[7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 458, 0, 0, 0, 20, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 502, 0, 0, 4, 384, 0, 0, 5, 0, 0, 0]"
3702,"[4, 195, 0, 0, 5, 0, 0, 0, 0, 20, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0]"
3703,"[4, 176, 0, 0, 6, 47, 4, 0, 6, 60, 2, 0, 5, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 25, 0, 0, 8, 2, 1, 0, 6, 37, 6, 0]"
3704,"[1, 0, 0, 0, 1, 0, 0, 0, 6, 33, 3, 0, 7, 0, 0, 0, 4, 331, 0, 0, 7, 0, 0, 0, 0, 22, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
3705,"[3, 0, 0, 0, 0, 31, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 27, 5, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 23, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
3706,"[0, 13, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 7, 4, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
3707,"[0, 12, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 268, 0, 0, 5, 0, 0, 0, 4, 258, 0, 0, 6, 13, 7, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
3708,"[7, 0, 0, 0, 6, 17, 4, 0, 6, 13, 4, 0, 6, 60, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 8, 1, 2, 0]"
3709,"[2, 1, 0, 0, 0, 12, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0, 6, 10, 7, 0, 6, 18, 3, 0, 0, 18, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
3710,"[8, 1, 1, 0, 4, 142, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 126, 0, 0, 3, 0, 0, 0, 0, 23, 1, 0, 4, 370, 0, 0, 0, 12, 1, 0, 6, 18, 3, 0, 4, 116, 0, 0, 0, 8, 1, 0]"
3711,"[5, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 20, 1, 0, 0, 21, 1, 0, 5, 0, 0, 0, 0, 20, 1, 0, 1, 0, 0, 0, 8, 2, 1, 0, 0, 8, 0, 0, 6, 4, 2, 0]"
3712,"[7, 0, 0, 0, 0, 7, 1, 0, 7, 0, 0, 0, 0, 20, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0, 3, 0, 0, 0, 6, 37, 3, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
3713,"[1, 0, 0, 0, 0, 22, 1, 0, 4, 463, 0, 0, 6, 28, 1, 0, 6, 48, 1, 0, 7, 0, 0, 0, 4, 55, 0, 0, 7, 0, 0, 0, 6, 36, 7, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 54, 0, 0]"
3714,"[5, 0, 0, 0, 6, 22, 5, 0, 6, 44, 5, 0, 0, 30, 0, 0, 4, 212, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
3715,"[7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 4, 46, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 9, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3716,"[0, 4, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 500, 0, 0, 6, 10, 4, 0, 0, 4, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 53, 3, 0, 4, 53, 0, 0]"
3717,"[0, 14, 1, 0, 5, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 44, 0, 0, 4, 326, 0, 0, 7, 0, 0, 0, 6, 33, 6, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
3718,"[3, 0, 0, 0, 4, 17, 0, 0, 4, 320, 0, 0, 2, 1, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 4, 420, 0, 0, 1, 0, 0, 0, 0, 23, 0, 0, 6, 27, 1, 0, 0, 4, 1, 0, 2, 0, 0, 0]"
3719,"[8, 3, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 46, 3, 0, 6, 23, 3, 0, 6, 41, 4, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 17, 7, 0, 2, 1, 0, 0, 6, 23, 4, 0, 8, 2, 2, 0]"
3720,"[4, 370, 0, 0, 6, 30, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 20, 5, 0, 8, 2, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 0, 14, 1, 0]"
3721,"[0, 17, 0, 0, 6, 6, 6, 0, 0, 17, 0, 0, 1, 0, 0, 0, 6, 52, 5, 0, 2, 0, 0, 0, 0, 10, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
3722,"[1, 0, 0, 0, 0, 22, 1, 0, 2, 1, 0, 0, 0, 16, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 4, 343, 0, 0, 6, 30, 6, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
3723,"[8, 2, 1, 0, 3, 0, 0, 0, 4, 455, 0, 0, 4, 496, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 6, 49, 7, 0, 0, 6, 1, 0, 1, 0, 0, 0, 6, 32, 2, 0]"
3724,"[0, 26, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 127, 0, 0, 7, 0, 0, 0, 4, 366, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
3725,"[6, 28, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 482, 0, 0]"
3726,"[2, 0, 0, 0, 8, 3, 2, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 27, 1, 0, 0, 24, 1, 0, 4, 244, 0, 0, 2, 1, 0, 0, 6, 15, 7, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3727,"[2, 1, 0, 0, 0, 22, 1, 0, 6, 58, 5, 0, 8, 3, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0, 0, 8, 0, 0, 6, 61, 7, 0, 8, 2, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
3728,"[2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 41, 5, 0, 6, 9, 6, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 109, 0, 0]"
3729,"[1, 0, 0, 0, 4, 233, 0, 0, 3, 0, 0, 0, 4, 217, 0, 0, 7, 0, 0, 0, 0, 27, 0, 0, 1, 0, 0, 0, 4, 187, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 88, 0, 0]"
3730,"[1, 0, 0, 0, 0, 22, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 25, 0, 0, 1, 0, 0, 0, 4, 324, 0, 0, 8, 1, 1, 0, 4, 5, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0]"
3731,"[5, 0, 0, 0, 6, 16, 3, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 48, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 0, 25, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
3732,"[6, 32, 5, 0, 6, 23, 6, 0, 6, 44, 2, 0, 1, 0, 0, 0, 6, 61, 6, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 4, 265, 0, 0, 0, 30, 0, 0, 4, 101, 0, 0, 6, 17, 4, 0]"
3733,"[5, 0, 0, 0, 7, 0, 0, 0, 0, 27, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 30, 0, 0, 1, 0, 0, 0]"
3734,"[7, 0, 0, 0, 6, 11, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 50, 1, 0, 6, 6, 3, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 17, 1, 0, 7, 0, 0, 0]"
3735,"[1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 6, 46, 7, 0, 8, 3, 1, 0, 7, 0, 0, 0, 6, 55, 7, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
3736,"[0, 30, 1, 0, 1, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 4, 226, 0, 0, 6, 8, 7, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
3737,"[2, 1, 0, 0, 7, 0, 0, 0, 0, 24, 1, 0, 4, 298, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0]"
3738,"[7, 0, 0, 0, 6, 4, 5, 0, 0, 19, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 6, 51, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 24, 0, 0, 6, 60, 7, 0, 4, 50, 0, 0, 5, 0, 0, 0]"
3739,"[3, 0, 0, 0, 6, 31, 7, 0, 2, 0, 0, 0, 6, 10, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 31, 0, 0, 3, 0, 0, 0, 0, 28, 1, 0, 0, 7, 1, 0, 1, 0, 0, 0, 0, 20, 0, 0]"
3740,"[5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 8, 2, 2, 0, 4, 198, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 24, 1, 0]"
3741,"[5, 0, 0, 0, 2, 0, 0, 0, 6, 45, 3, 0, 6, 11, 3, 0, 4, 350, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 6, 49, 3, 0, 7, 0, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 4, 22, 0, 0]"
3742,"[0, 6, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 6, 38, 7, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 8, 6, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0]"
3743,"[0, 6, 0, 0, 7, 0, 0, 0, 4, 53, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 24, 1, 0, 6, 35, 7, 0, 3, 0, 0, 0, 4, 52, 0, 0, 6, 37, 5, 0, 3, 0, 0, 0]"
3744,"[7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 55, 6, 0, 3, 0, 0, 0, 0, 22, 0, 0, 6, 52, 2, 0, 0, 6, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 37, 0, 0]"
3745,"[5, 0, 0, 0, 3, 0, 0, 0, 4, 248, 0, 0, 0, 28, 1, 0, 3, 0, 0, 0, 6, 12, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 390, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
3746,"[2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 21, 5, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
3747,"[2, 0, 0, 0, 1, 0, 0, 0, 6, 4, 2, 0, 4, 312, 0, 0, 6, 29, 5, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 18, 1, 0, 1, 0, 0, 0, 6, 4, 5, 0, 4, 421, 0, 0, 6, 53, 4, 0]"
3748,"[0, 11, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 25, 5, 0, 2, 0, 0, 0, 6, 29, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
3749,"[2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 1, 0, 0, 0, 0, 25, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0]"
3750,"[2, 0, 0, 0, 6, 26, 2, 0, 1, 0, 0, 0, 0, 11, 0, 0, 8, 3, 2, 0, 8, 3, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 400, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
3751,"[5, 0, 0, 0, 8, 2, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 4, 84, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 6, 8, 3, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 30, 0, 0, 3, 0, 0, 0]"
3752,"[5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 16, 0, 0, 6, 28, 7, 0, 0, 15, 1, 0, 1, 0, 0, 0, 8, 1, 2, 0, 0, 20, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
3753,"[2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 100, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 18, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0]"
3754,"[0, 13, 1, 0, 8, 2, 2, 0, 4, 274, 0, 0, 0, 19, 0, 0, 3, 0, 0, 0, 6, 4, 2, 0, 1, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
3755,"[0, 14, 0, 0, 0, 24, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 47, 6, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
3756,"[0, 14, 0, 0, 8, 2, 2, 0, 4, 504, 0, 0, 8, 3, 2, 0, 6, 36, 7, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 479, 0, 0, 2, 1, 0, 0, 4, 137, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
3757,"[6, 22, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 330, 0, 0, 2, 1, 0, 0, 4, 405, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
3758,"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 12, 5, 0, 2, 1, 0, 0, 4, 170, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 10, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
3759,"[7, 0, 0, 0, 6, 42, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 48, 5, 0, 6, 48, 4, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 31, 0, 0, 4, 146, 0, 0, 5, 0, 0, 0]"
3760,"[6, 32, 6, 0, 4, 243, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 20, 6, 0, 8, 3, 2, 0, 0, 11, 0, 0, 6, 41, 2, 0, 4, 302, 0, 0, 2, 1, 0, 0]"
3761,"[3, 0, 0, 0, 6, 16, 3, 0, 1, 0, 0, 0, 6, 18, 7, 0, 6, 54, 5, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 17, 2, 0, 0, 18, 1, 0]"
3762,"[4, 506, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 6, 4, 2, 0, 4, 121, 0, 0, 4, 191, 0, 0, 8, 2, 2, 0, 4, 270, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
3763,"[3, 0, 0, 0, 4, 121, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 27, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 8, 5, 0]"
3764,"[0, 28, 0, 0, 6, 59, 3, 0, 1, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 6, 14, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 40, 3, 0, 7, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0]"
3765,"[4, 54, 0, 0, 6, 21, 7, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 0, 20, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 4, 390, 0, 0, 6, 56, 5, 0]"
3766,"[3, 0, 0, 0, 5, 0, 0, 0, 6, 20, 6, 0, 2, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 441, 0, 0, 1, 0, 0, 0, 0, 23, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
3767,"[1, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 16, 1, 0, 0, 18, 0, 0, 4, 297, 0, 0, 8, 2, 2, 0, 8, 1, 2, 0, 5, 0, 0, 0, 0, 15, 0, 0]"
3768,"[4, 433, 0, 0, 7, 0, 0, 0, 4, 283, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 6, 51, 3, 0, 8, 1, 1, 0, 2, 0, 0, 0, 0, 4, 1, 0]"
3769,"[5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 22, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0, 2, 0, 0, 0]"
3770,"[3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 30, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0]"
3771,"[4, 316, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 133, 0, 0, 7, 0, 0, 0, 0, 29, 0, 0]"
3772,"[6, 46, 2, 0, 0, 5, 0, 0, 8, 1, 2, 0, 8, 1, 1, 0, 7, 0, 0, 0, 0, 8, 0, 0, 6, 47, 5, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 26, 4, 0]"
3773,"[2, 0, 0, 0, 0, 7, 1, 0, 2, 0, 0, 0, 4, 176, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 248, 0, 0, 8, 3, 1, 0, 8, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
3774,"[0, 13, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 26, 7, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 6, 35, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
3775,"[3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 55, 4, 0, 0, 27, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 1, 0]"
3776,"[5, 0, 0, 0, 4, 429, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 28, 7, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 4, 155, 0, 0]"
3777,"[5, 0, 0, 0, 5, 0, 0, 0, 4, 40, 0, 0, 5, 0, 0, 0, 4, 210, 0, 0, 6, 41, 4, 0, 0, 6, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
3778,"[0, 30, 1, 0, 6, 4, 5, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 20, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 250, 0, 0, 6, 45, 6, 0, 4, 311, 0, 0, 8, 3, 1, 0]"
3779,"[1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 4, 1, 0, 0, 6, 63, 7, 0, 0, 29, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 26, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
3780,"[3, 0, 0, 0, 2, 1, 0, 0, 4, 395, 0, 0, 7, 0, 0, 0, 0, 6, 1, 0, 6, 5, 7, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
3781,"[8, 1, 2, 0, 6, 59, 6, 0, 4, 63, 0, 0, 4, 122, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 103, 0, 0, 2, 0, 0, 0, 6, 31, 2, 0, 8, 2, 1, 0, 5, 0, 0, 0, 0, 28, 1, 0]"
3782,"[8, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 13, 0, 0, 2, 1, 0, 0, 6, 62, 4, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 123, 0, 0]"
3783,"[0, 17, 1, 0, 4, 33, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 6, 54, 1, 0, 8, 3, 2, 0, 2, 0, 0, 0, 4, 62, 0, 0, 6, 44, 2, 0, 3, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0]"
3784,"[5, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 0, 27, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 186, 0, 0, 0, 26, 0, 0, 6, 12, 5, 0, 1, 0, 0, 0, 0, 31, 0, 0]"
3785,"[7, 0, 0, 0, 5, 0, 0, 0, 6, 28, 3, 0, 8, 2, 2, 0, 2, 1, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 435, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
3786,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 18, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 108, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
3787,"[2, 1, 0, 0, 5, 0, 0, 0, 0, 20, 1, 0, 6, 45, 5, 0, 2, 1, 0, 0, 8, 3, 1, 0, 6, 39, 3, 0, 4, 299, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3788,"[5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 327, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 20, 2, 0, 4, 350, 0, 0, 5, 0, 0, 0, 4, 112, 0, 0]"
3789,"[4, 211, 0, 0, 4, 407, 0, 0, 6, 30, 5, 0, 8, 1, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
3790,"[4, 384, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 383, 0, 0, 4, 414, 0, 0, 4, 337, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
