Model,Encoded Chromosome
3533,"[6, 27, 3, 0, 3, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 14, 0, 0, 2, 0, 0, 0, 4, 442, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3534,"[4, 114, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 189, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 392, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3535,"[6, 20, 4, 0, 0, 12, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3536,"[8, 0, 2, 0, 7, 0, 0, 0, 0, 27, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 20, 4, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0]"
3537,"[7, 0, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 8, 4, 0, 8, 1, 1, 0, 7, 0, 0, 0, 0, 11, 1, 0, 1, 11, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
3538,"[7, 0, 0, 0, 2, 1, 0, 0, 4, 357, 0, 0, 4, 352, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3539,"[2, 0, 0, 0, 2, 1, 0, 0, 0, 20, 0, 0, 6, 36, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 186, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3540,"[7, 0, 0, 0, 0, 28, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 5, 0, 0, 0, 4, 103, 0, 0, 7, 0, 0, 0]"
3541,"[0, 22, 1, 0, 6, 4, 4, 0, 8, 1, 2, 0, 8, 1, 1, 0, 0, 9, 1, 0, 8, 1, 2, 0, 4, 40, 0, 0, 4, 390, 0, 0, 7, 0, 0, 0, 4, 247, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3542,"[4, 204, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 69, 0, 0]"
3543,"[8, 0, 1, 0, 8, 1, 2, 0, 8, 2, 2, 0, 1, 4, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
3544,"[2, 1, 0, 0, 1, 4, 0, 0, 4, 277, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3545,"[8, 0, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 27, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3546,"[2, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 4, 97, 0, 0, 4, 460, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3547,"[4, 92, 0, 0, 4, 408, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 71, 0, 0, 7, 0, 0, 0, 4, 298, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 160, 0, 0, 4, 392, 0, 0, 7, 0, 0, 0]"
3548,"[8, 0, 1, 0, 2, 1, 0, 0, 0, 12, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 23, 1, 0, 6, 62, 2, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 482, 0, 0]"
3549,"[4, 130, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 77, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3550,"[7, 0, 0, 0, 6, 29, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 505, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3551,"[7, 0, 0, 0, 2, 0, 0, 0, 0, 22, 1, 0, 2, 1, 0, 0, 4, 146, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3552,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 8, 2, 2, 0, 0, 7, 1, 0, 4, 497, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3553,"[6, 40, 4, 0, 4, 365, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3554,"[1, 4, 0, 0, 4, 186, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3555,"[7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 0, 10, 0, 0, 0, 22, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 396, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3556,"[4, 310, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 44, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3557,"[1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 4, 86, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 46, 0, 0, 7, 0, 0, 0]"
3558,"[7, 0, 0, 0, 3, 0, 0, 0, 6, 52, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 26, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 4, 93, 0, 0]"
3559,"[8, 0, 2, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 27, 0, 0, 8, 3, 1, 0, 6, 48, 4, 0, 4, 228, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 453, 0, 0]"
3560,"[1, 4, 0, 0, 0, 29, 1, 0, 4, 30, 0, 0, 4, 43, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 382, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3561,"[7, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 6, 21, 3, 0, 4, 363, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3562,"[2, 0, 0, 0, 7, 0, 0, 0, 6, 4, 4, 0, 3, 0, 0, 0, 8, 2, 2, 0, 1, 4, 0, 0, 4, 200, 0, 0, 4, 508, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3563,"[4, 384, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3564,"[0, 24, 0, 0, 1, 24, 0, 0, 6, 57, 1, 0, 1, 57, 0, 0, 4, 436, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3565,"[5, 0, 0, 0, 4, 321, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 167, 0, 0, 7, 0, 0, 0]"
3566,"[3, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 265, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0]"
3567,"[1, 4, 0, 0, 0, 28, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 8, 2, 2, 0, 0, 21, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 6, 6, 3, 0, 1, 6, 0, 0]"
3568,"[1, 4, 0, 0, 4, 204, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 191, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3569,"[7, 0, 0, 0, 3, 0, 0, 0, 4, 243, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 53, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 119, 0, 0, 1, 4, 0, 0]"
3570,"[7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3571,"[2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 8, 3, 1, 0, 1, 4, 0, 0, 4, 6, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3572,"[7, 0, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0, 6, 44, 4, 0, 1, 44, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
3573,"[4, 336, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 6, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3574,"[7, 0, 0, 0, 0, 30, 1, 0, 3, 0, 0, 0, 4, 167, 0, 0, 4, 338, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 40, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3575,"[1, 4, 0, 0, 4, 200, 0, 0, 7, 0, 0, 0, 4, 474, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3576,"[7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 362, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3577,"[7, 0, 0, 0, 4, 299, 0, 0, 4, 440, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 347, 0, 0]"
3578,"[8, 0, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 25, 0, 0, 2, 0, 0, 0, 0, 15, 0, 0, 8, 1, 2, 0]"
3579,"[7, 0, 0, 0, 1, 4, 0, 0, 4, 396, 0, 0, 7, 0, 0, 0, 4, 313, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3580,"[2, 1, 0, 0, 0, 23, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 6, 48, 4, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
3581,"[4, 10, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 257, 0, 0]"
3582,"[8, 0, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 18, 2, 0, 1, 18, 0, 0, 4, 476, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 373, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 411, 0, 0]"
3583,"[2, 0, 0, 0, 0, 9, 1, 0, 8, 2, 1, 0, 2, 0, 0, 0, 8, 2, 1, 0, 1, 4, 0, 0, 6, 32, 4, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
3584,"[7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 444, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 477, 0, 0, 4, 57, 0, 0, 1, 4, 0, 0, 4, 375, 0, 0]"
3585,"[4, 96, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 158, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3586,"[0, 5, 1, 0, 8, 1, 1, 0, 0, 29, 1, 0, 4, 448, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3587,"[7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 23, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
3588,"[3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 391, 0, 0, 7, 0, 0, 0, 4, 40, 0, 0, 7, 0, 0, 0, 4, 119, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3589,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 30, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 18, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 18, 0, 0, 4, 292, 0, 0, 7, 0, 0, 0]"
3590,"[2, 1, 0, 0, 3, 0, 0, 0, 6, 4, 2, 0, 4, 72, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 307, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3591,"[8, 0, 1, 0, 0, 16, 1, 0, 1, 16, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 1, 4, 0, 0, 5, 0, 0, 0, 4, 226, 0, 0, 4, 290, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3592,"[7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 5, 1, 0, 0, 14, 0, 0, 4, 494, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3593,"[1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 14, 2, 0, 2, 1, 0, 0, 4, 228, 0, 0, 4, 278, 0, 0, 4, 368, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 347, 0, 0, 7, 0, 0, 0]"
3594,"[1, 4, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 6, 8, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 8, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3595,"[0, 28, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 5, 0, 0, 0, 4, 429, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3596,"[1, 4, 0, 0, 5, 0, 0, 0, 4, 374, 0, 0, 4, 177, 0, 0, 4, 470, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3597,"[8, 0, 2, 0, 7, 0, 0, 0, 0, 17, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 221, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3598,"[8, 0, 1, 0, 6, 44, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 4, 473, 0, 0, 7, 0, 0, 0, 4, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3599,"[2, 1, 0, 0, 4, 181, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3600,"[7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 31, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 16, 4, 0, 4, 170, 0, 0, 4, 162, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3601,"[8, 0, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 26, 0, 0, 0, 20, 1, 0, 7, 0, 0, 0, 0, 29, 1, 0, 4, 464, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3602,"[1, 4, 0, 0, 4, 319, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 459, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3603,"[6, 52, 4, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 28, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 0, 31, 0, 0, 7, 0, 0, 0, 4, 53, 0, 0, 7, 0, 0, 0, 4, 503, 0, 0]"
3604,"[8, 0, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 469, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3605,"[4, 415, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 42, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
3606,"[8, 0, 1, 0, 0, 26, 0, 0, 2, 1, 0, 0, 4, 185, 0, 0, 4, 382, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
3607,"[7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3608,"[1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 12, 4, 0, 7, 0, 0, 0, 0, 7, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 5, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
3609,"[1, 4, 0, 0, 0, 6, 0, 0, 8, 1, 1, 0, 6, 48, 3, 0, 4, 331, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 273, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3610,"[0, 26, 1, 0, 7, 0, 0, 0, 6, 24, 4, 0, 1, 24, 0, 0, 5, 0, 0, 0, 4, 347, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3611,"[7, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 4, 256, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 395, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 13, 0, 0]"
3612,"[0, 9, 1, 0, 2, 1, 0, 0, 0, 27, 1, 0, 0, 10, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 417, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3613,"[6, 36, 4, 0, 1, 36, 0, 0, 5, 0, 0, 0, 4, 25, 0, 0, 4, 36, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3614,"[7, 0, 0, 0, 8, 1, 1, 0, 6, 22, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0]"
3615,"[2, 1, 0, 0, 8, 1, 1, 0, 1, 4, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 0, 30, 1, 0, 4, 445, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3616,"[2, 1, 0, 0, 1, 4, 0, 0, 6, 8, 4, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 4, 471, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3617,"[7, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 2, 0, 0, 0, 6, 20, 4, 0, 4, 376, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3618,"[7, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 36, 4, 0, 8, 3, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 214, 0, 0]"
3619,"[0, 25, 0, 0, 6, 32, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 1, 4, 0, 0, 0, 7, 1, 0, 8, 2, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
3620,"[8, 0, 2, 0, 7, 0, 0, 0, 6, 24, 4, 0, 2, 1, 0, 0, 1, 4, 0, 0, 0, 5, 0, 0, 1, 5, 0, 0, 4, 278, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3621,"[4, 159, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 265, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
3622,"[1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 10, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 498, 0, 0, 7, 0, 0, 0]"
3623,"[8, 0, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 4, 0, 0, 1, 4, 0, 0, 6, 8, 4, 0, 3, 0, 0, 0, 0, 13, 0, 0, 1, 13, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0]"
3624,"[3, 0, 0, 0, 6, 56, 4, 0, 7, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
3625,"[7, 0, 0, 0, 6, 30, 2, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
