Model,Encoded Chromosome
4320,"[3, 0, 0, 0, 6, 8, 0, 0, 6, 5, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 108, 0, 0, 7, 0, 0, 0]"
4321,"[5, 0, 0, 0, 4, 69, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0, 4, 55, 0, 0, 8, 3, 1, 0, 4, 57, 0, 0, 8, 1, 1, 0]"
4322,"[1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0, 0, 13, 0, 0]"
4323,"[0, 6, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 61, 0, 0, 4, 43, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
4324,"[7, 0, 0, 0, 5, 0, 0, 0, 6, 5, 0, 0, 0, 7, 1, 0, 6, 6, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 0, 7, 0, 0]"
4325,"[5, 0, 0, 0, 0, 11, 1, 0, 6, 4, 0, 0, 4, 110, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 6, 9, 0, 0, 0, 5, 1, 0]"
4326,"[1, 0, 0, 0, 0, 5, 1, 0, 8, 1, 1, 0, 6, 6, 1, 0, 3, 0, 0, 0, 0, 13, 1, 0, 6, 6, 0, 0, 1, 0, 0, 0, 6, 13, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
4327,"[0, 13, 0, 0, 4, 6, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 12, 0, 0, 4, 39, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 6, 9, 1, 0]"
4328,"[2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 11, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 12, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
4329,"[5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 13, 0, 0, 8, 1, 2, 0, 8, 1, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
4330,"[0, 8, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 5, 1, 0, 2, 1, 0, 0, 6, 5, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0]"
4331,"[0, 4, 1, 0, 0, 14, 0, 0, 8, 1, 2, 0, 4, 103, 0, 0, 1, 0, 0, 0, 4, 49, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0]"
4332,"[8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 4, 1, 0, 8, 2, 2, 0, 8, 1, 1, 0, 4, 63, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 0, 7, 1, 0]"
4333,"[5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 5, 1, 0, 4, 44, 0, 0, 5, 0, 0, 0, 4, 79, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
4334,"[4, 94, 0, 0, 6, 15, 1, 0, 8, 3, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 13, 1, 0]"
4335,"[0, 11, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0, 6, 7, 0, 0, 1, 0, 0, 0]"
4336,"[2, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 115, 0, 0, 2, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 6, 12, 0, 0, 7, 0, 0, 0]"
4337,"[8, 2, 2, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 12, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
4338,"[6, 12, 0, 0, 4, 21, 0, 0, 6, 9, 1, 0, 3, 0, 0, 0, 6, 6, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 4, 110, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
4339,"[2, 1, 0, 0, 0, 8, 0, 0, 6, 11, 1, 0, 4, 42, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 5, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0]"
4340,"[4, 50, 0, 0, 8, 2, 1, 0, 4, 58, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 11, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 1, 0, 0, 0, 4, 13, 0, 0, 4, 30, 0, 0, 5, 0, 0, 0]"
4341,"[4, 45, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 107, 0, 0, 6, 6, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
4342,"[0, 12, 1, 0, 2, 1, 0, 0, 0, 11, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 8, 1, 0, 2, 0, 0, 0, 6, 11, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 0, 13, 1, 0]"
4343,"[7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 6, 11, 1, 0, 4, 57, 0, 0, 4, 73, 0, 0, 0, 11, 1, 0, 8, 2, 1, 0, 0, 8, 0, 0, 8, 2, 1, 0, 6, 12, 0, 0, 6, 4, 0, 0]"
4344,"[8, 1, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 50, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
4345,"[3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 12, 0, 0, 6, 4, 0, 0, 8, 3, 1, 0, 4, 121, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
4346,"[6, 7, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0]"
4347,"[2, 0, 0, 0, 6, 8, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 98, 0, 0, 6, 13, 0, 0, 8, 2, 1, 0, 6, 8, 0, 0, 8, 3, 2, 0, 6, 4, 1, 0, 5, 0, 0, 0]"
4348,"[4, 124, 0, 0, 4, 92, 0, 0, 8, 3, 2, 0, 0, 15, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
4349,"[4, 122, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 6, 0, 0, 5, 0, 0, 0, 0, 11, 1, 0, 5, 0, 0, 0, 6, 7, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0]"
4350,"[5, 0, 0, 0, 8, 3, 2, 0, 4, 48, 0, 0, 0, 8, 1, 0, 5, 0, 0, 0, 4, 42, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 4, 60, 0, 0]"
4351,"[7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 11, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 11, 1, 0, 0, 5, 1, 0, 4, 101, 0, 0]"
4352,"[6, 10, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0, 8, 3, 1, 0, 0, 9, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 7, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0]"
4353,"[7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 6, 5, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
4354,"[6, 13, 1, 0, 4, 26, 0, 0, 4, 64, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 6, 4, 1, 0, 0, 5, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 6, 0, 0]"
4355,"[4, 40, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 10, 1, 0, 4, 1, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 4, 45, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0]"
4356,"[4, 46, 0, 0, 0, 12, 0, 0, 6, 4, 0, 0, 7, 0, 0, 0, 6, 6, 1, 0, 4, 112, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 6, 5, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
4357,"[2, 1, 0, 0, 5, 0, 0, 0, 6, 6, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
4358,"[2, 1, 0, 0, 6, 11, 0, 0, 2, 1, 0, 0, 4, 11, 0, 0, 6, 11, 1, 0, 2, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
4359,"[3, 0, 0, 0, 6, 11, 1, 0, 4, 100, 0, 0, 2, 0, 0, 0, 6, 14, 1, 0, 4, 2, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 123, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
4360,"[4, 90, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 9, 1, 0, 6, 14, 0, 0, 4, 3, 0, 0, 8, 3, 2, 0, 0, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 84, 0, 0, 8, 3, 2, 0]"
4361,"[8, 2, 2, 0, 8, 2, 2, 0, 5, 0, 0, 0, 0, 11, 0, 0, 0, 12, 1, 0, 8, 1, 1, 0, 2, 1, 0, 0, 4, 122, 0, 0, 4, 3, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
4362,"[0, 15, 0, 0, 5, 0, 0, 0, 6, 9, 1, 0, 3, 0, 0, 0, 4, 119, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 0, 12, 0, 0]"
4363,"[8, 3, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 35, 0, 0, 1, 0, 0, 0, 4, 103, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 8, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
4364,"[8, 1, 2, 0, 0, 14, 0, 0, 8, 1, 1, 0, 0, 6, 1, 0, 2, 1, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
4365,"[3, 0, 0, 0, 0, 5, 1, 0, 6, 10, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0]"
4366,"[8, 3, 1, 0, 4, 32, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 10, 0, 0, 6, 13, 1, 0, 5, 0, 0, 0, 6, 6, 1, 0, 0, 6, 1, 0, 6, 15, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
4367,"[0, 4, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 4, 59, 0, 0, 7, 0, 0, 0]"
4368,"[6, 15, 1, 0, 0, 4, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 8, 0, 0, 6, 14, 0, 0, 8, 1, 1, 0, 0, 6, 0, 0, 0, 6, 1, 0, 4, 15, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0]"
4369,"[4, 38, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 6, 8, 1, 0, 6, 11, 1, 0, 0, 14, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 49, 0, 0, 1, 0, 0, 0, 4, 79, 0, 0]"
4370,"[6, 4, 1, 0, 7, 0, 0, 0, 6, 12, 0, 0, 4, 73, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 58, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0]"
4371,"[4, 24, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 4, 50, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 5, 0, 0]"
4372,"[3, 0, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 4, 54, 0, 0, 8, 1, 1, 0, 0, 13, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 11, 0, 0, 4, 19, 0, 0, 1, 0, 0, 0]"
4373,"[8, 2, 2, 0, 8, 3, 2, 0, 5, 0, 0, 0, 0, 5, 1, 0, 6, 14, 0, 0, 0, 9, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 5, 1, 0, 6, 14, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
4374,"[0, 14, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 6, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 0, 8, 0, 0, 2, 1, 0, 0]"
4375,"[3, 0, 0, 0, 6, 14, 1, 0, 8, 3, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 4, 80, 0, 0, 2, 1, 0, 0]"
4376,"[4, 77, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 63, 0, 0, 2, 0, 0, 0, 6, 8, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 0, 9, 1, 0, 4, 30, 0, 0]"
4377,"[4, 90, 0, 0, 4, 110, 0, 0, 2, 1, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 15, 0, 0]"
4378,"[6, 10, 1, 0, 6, 5, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 119, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0]"
4379,"[3, 0, 0, 0, 2, 1, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0, 4, 11, 0, 0, 0, 12, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 6, 1, 0]"
4380,"[8, 2, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 12, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 8, 1, 1, 0, 3, 0, 0, 0, 4, 70, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
4381,"[2, 1, 0, 0, 6, 13, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 8, 3, 1, 0, 6, 9, 0, 0, 4, 1, 0, 0, 7, 0, 0, 0]"
4382,"[4, 87, 0, 0, 6, 5, 1, 0, 1, 0, 0, 0, 4, 46, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 1, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0]"
4383,"[7, 0, 0, 0, 6, 15, 1, 0, 8, 1, 2, 0, 8, 1, 1, 0, 0, 5, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
4384,"[1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 4, 1, 0, 6, 5, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
4385,"[8, 2, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 4, 51, 0, 0, 8, 3, 2, 0, 6, 11, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
4386,"[7, 0, 0, 0, 5, 0, 0, 0, 4, 27, 0, 0, 3, 0, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 0, 6, 1, 0, 0, 13, 0, 0]"
4387,"[7, 0, 0, 0, 6, 13, 1, 0, 2, 0, 0, 0, 4, 19, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 84, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 6, 6, 1, 0, 4, 90, 0, 0]"
4388,"[4, 104, 0, 0, 1, 0, 0, 0, 0, 10, 1, 0, 5, 0, 0, 0, 8, 1, 2, 0, 4, 10, 0, 0, 3, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
4389,"[4, 109, 0, 0, 0, 12, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 7, 0, 0, 0, 4, 40, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 6, 15, 1, 0, 1, 0, 0, 0]"
4390,"[8, 2, 1, 0, 6, 4, 1, 0, 4, 79, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 21, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 0, 10, 1, 0, 5, 0, 0, 0]"
4391,"[3, 0, 0, 0, 8, 1, 2, 0, 8, 3, 1, 0, 0, 10, 1, 0, 8, 3, 1, 0, 4, 34, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 9, 1, 0, 8, 3, 1, 0, 4, 87, 0, 0, 7, 0, 0, 0]"
4392,"[3, 0, 0, 0, 6, 12, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 97, 0, 0, 8, 2, 1, 0]"
4393,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 4, 39, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
4394,"[4, 51, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 55, 0, 0, 0, 10, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0]"
4395,"[2, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0]"
4396,"[5, 0, 0, 0, 4, 85, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 6, 8, 0, 0, 8, 3, 2, 0, 0, 4, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 8, 2, 2, 0]"
4397,"[0, 12, 1, 0, 0, 9, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 6, 8, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 8, 2, 2, 0, 4, 40, 0, 0]"
4398,"[8, 2, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
4399,"[4, 45, 0, 0, 0, 13, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 6, 11, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 8, 1, 2, 0, 8, 2, 1, 0]"
4400,"[1, 0, 0, 0, 4, 112, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 98, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
4401,"[0, 14, 0, 0, 0, 10, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 108, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0]"
4402,"[8, 3, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 118, 0, 0, 0, 10, 1, 0, 0, 12, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 4, 119, 0, 0, 6, 11, 1, 0]"
4403,"[6, 12, 1, 0, 8, 3, 2, 0, 1, 0, 0, 0, 0, 11, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 4, 38, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 4, 92, 0, 0, 6, 7, 1, 0, 2, 1, 0, 0]"
4404,"[4, 85, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 13, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 0, 5, 0, 0, 4, 25, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0]"
4405,"[4, 57, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 6, 8, 1, 0, 0, 13, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 13, 0, 0, 6, 10, 0, 0, 2, 1, 0, 0, 0, 14, 0, 0, 6, 11, 1, 0]"
4406,"[3, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 13, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0]"
4407,"[4, 110, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 6, 12, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0]"
4408,"[3, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 4, 94, 0, 0, 7, 0, 0, 0, 6, 15, 0, 0, 4, 16, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
4409,"[7, 0, 0, 0, 4, 90, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 6, 5, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 3, 0, 0, 0, 4, 103, 0, 0, 5, 0, 0, 0]"
4410,"[0, 6, 0, 0, 0, 15, 1, 0, 0, 15, 1, 0, 8, 1, 2, 0, 3, 0, 0, 0, 6, 4, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
4411,"[4, 109, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 10, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 6, 7, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0]"
4412,"[4, 33, 0, 0, 6, 9, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 6, 13, 1, 0, 0, 5, 1, 0, 8, 2, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0]"
